,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage
134,2024-06-19T16:34:09.609487,68,97,241232,16249557394,57,48305799168,569180160,25363873792,22372745216,2.6,101243179008,11810684928,76837265408,12.7
135,2024-06-19T16:34:10.110171,3,4,177324,16249637980,60,48305799168,569180160,25363873792,22372745216,3.4,101243179008,11811454976,76836495360,12.7
136,2024-06-19T16:34:10.610508,61,96,216678,16249776245,62,48305799168,569180160,25363873792,22372745216,5.2,101243179008,11812225024,76835725312,12.7
137,2024-06-19T16:34:11.111286,62,96,277614,16249912888,63,48305799168,569180160,25363873792,22372745216,5.2,101243179008,11819966464,76827983872,12.7
138,2024-06-19T16:34:11.611795,61,96,272850,16250050452,63,48305799168,569180160,25363873792,22372745216,10.3,101243179008,11812732928,76835217408,12.7
139,2024-06-19T16:34:12.112202,64,99,263028,16250174135,60,48305799168,569180160,25363873792,22372745216,4.8,101243179008,11813781504,76834185216,12.7
140,2024-06-19T16:34:12.612770,0,0,185455,16250227995,59,48305799168,569180160,25363873792,22372745216,1.5,101243179008,11814285312,76833681408,12.7
141,2024-06-19T16:34:13.113275,0,0,125835,16250274766,55,48305799168,569180160,25363873792,22372745216,0.6,101243179008,11814277120,76833681408,12.7
142,2024-06-19T16:34:13.626823,0,0,105588,16250317212,55,48305799168,569180160,25363873792,22372745216,19.6,101243179008,11830476800,76817436672,12.8
143,2024-06-19T16:34:14.114280,0,0,84878,16250358582,54,48305799168,569180160,25363873792,22372745216,5.5,101243179008,11865067520,76782845952,12.8
144,2024-06-19T16:34:14.614849,0,0,84878,16250399580,54,48305799168,569180160,25363873792,22372745216,5.0,101243179008,11951218688,76696678400,12.9
145,2024-06-19T16:34:15.115437,0,0,83224,16250440436,53,48305799168,569180160,25363873792,22372745216,5.4,101243179008,11997437952,76650262528,12.9
146,2024-06-19T16:34:15.616043,0,0,83224,16250481263,53,48305799168,569180160,25363873792,22372745216,20.9,101243179008,12049018880,76598681600,13.0
147,2024-06-19T16:34:16.116472,0,0,82317,16250523198,53,48305799168,569180160,25363873792,22372745216,3.9,101243179008,12061593600,76586106880,13.0
148,2024-06-19T16:34:16.617216,0,0,82317,16250563902,53,48305799168,569180160,25363873792,22372745216,0.5,101243179008,12062797824,76584820736,13.0
149,2024-06-19T16:34:17.117960,0,0,82185,16250604501,53,48305799168,569180160,25363873792,22372745216,0.7,101243179008,12063055872,76584562688,13.0
150,2024-06-19T16:34:17.618690,0,0,82185,16250645114,53,48305799168,569180160,25363873792,22372745216,0.0,101243179008,12063285248,76584333312,13.0
151,2024-06-19T16:34:18.119174,0,0,81954,16250686803,53,48305799168,569180160,25363873792,22372745216,3.1,101243179008,12061728768,76585889792,13.0
152,2024-06-19T16:34:18.619969,0,0,81516,16250727304,52,48305799168,569180160,25363873792,22372745216,0.5,101243179008,12062212096,76585402368,13.0
153,2024-06-19T16:34:19.120808,0,0,81516,16250767795,52,48305799168,569180160,25363873792,22372745216,1.4,101243179008,12085620736,76561993728,13.0
154,2024-06-19T16:34:19.621222,0,0,81516,16250808376,52,48305799168,569180160,25363873792,22372745216,4.1,101243179008,12234522624,76413083648,13.2
155,2024-06-19T16:34:20.173774,0,0,81370,16250849577,52,48305799168,569180160,25363873792,22372745216,9.3,101243179008,12417982464,76229623808,13.3
156,2024-06-19T16:34:20.622391,0,6,82344,16250891769,52,48305799168,569180160,25037438976,22699180032,8.6,101243179008,12839710720,75797409792,13.8
157,2024-06-19T16:34:21.122905,0,8,83055,16250932731,52,48305799168,569180160,24519442432,23217176576,5.3,101243179008,13121392640,75509686272,14.1
158,2024-06-19T16:34:21.623344,1,2,82056,16250992990,57,48305799168,569180160,20547436544,27189182464,5.0,101243179008,13721546752,74909212672,14.6
159,2024-06-19T16:34:22.123947,62,96,176280,16251127098,60,48305799168,569180160,19771490304,27965128704,5.2,101243179008,13722550272,74908209152,14.6
160,2024-06-19T16:34:22.624490,62,96,257544,16251263137,61,48305799168,569180160,19771490304,27965128704,9.4,101243179008,13729198080,74901553152,14.7
161,2024-06-19T16:34:23.125050,61,96,278039,16251402279,61,48305799168,569180160,19771490304,27965128704,5.2,101243179008,13729198080,74901553152,14.7
162,2024-06-19T16:34:23.625638,65,95,282939,16251541152,61,48305799168,569180160,19771490304,27965128704,4.7,101243179008,13729198080,74901553152,14.7
163,2024-06-19T16:34:24.126344,0,0,208264,16251586013,56,48305799168,569180160,19771490304,27965128704,0.9,101243179008,13729452032,74901295104,14.7
164,2024-06-19T16:34:24.874622,61,96,159425,16251759373,63,48305799168,569180160,19771490304,27965128704,7.7,101243179008,13743869952,74886877184,14.7
165,2024-06-19T16:34:25.127248,62,96,244057,16251843135,63,48305799168,569180160,19771490304,27965128704,5.1,101243179008,13736361984,74894385152,14.7
166,2024-06-19T16:34:25.627735,62,96,278979,16251981666,64,48305799168,569180160,19771490304,27965128704,5.4,101243179008,13736353792,74894385152,14.7
167,2024-06-19T16:34:26.128394,60,96,270693,16252121197,64,48305799168,569180160,19771490304,27965128704,5.0,101243179008,13736353792,74894385152,14.7
168,2024-06-19T16:34:26.628836,67,97,250938,16252208419,58,48305799168,569180160,19771490304,27965128704,2.9,101243179008,13736841216,74893897728,14.7
169,2024-06-19T16:34:27.129524,0,0,155384,16252251816,57,48305799168,569180160,19771490304,27965128704,2.8,101243179008,13738631168,74892107776,14.7
170,2024-06-19T16:34:27.629962,62,92,163606,16252382532,63,48305799168,569180160,19771490304,27965128704,5.1,101243179008,13738631168,74892107776,14.7
171,2024-06-19T16:34:28.130632,62,96,259439,16252519746,64,48305799168,569180160,19771490304,27965128704,5.1,101243179008,13738631168,74892107776,14.7
172,2024-06-19T16:34:28.631105,61,96,276416,16252655238,64,48305799168,569180160,19771490304,27965128704,6.1,101243179008,13738889216,74891849728,14.7
173,2024-06-19T16:34:29.140961,61,96,270854,16252795727,65,48305799168,569180160,19771490304,27965128704,5.6,101243179008,13746102272,74884636672,14.7
174,2024-06-19T16:34:29.632284,50,68,235198,16252870121,58,48305799168,569180160,19771490304,27965128704,4.1,101243179008,13730590720,74900131840,14.7
175,2024-06-19T16:34:30.132883,5,7,162998,16252928967,58,48305799168,569180160,19771490304,27965128704,1.9,101243179008,13730598912,74900131840,14.7
176,2024-06-19T16:34:30.633337,0,0,106724,16252971079,56,48305799168,569180160,19771490304,27965128704,8.7,101243179008,13743419392,74887262208,14.7
177,2024-06-19T16:34:31.134035,0,0,106324,16253012899,56,48305799168,569180160,19771490304,27965128704,14.9,101243179008,13805867008,74824814592,14.7
178,2024-06-19T16:34:31.634634,0,0,106324,16253054951,55,48305799168,569180160,19771490304,27965128704,7.2,101243179008,13898223616,74732236800,14.8
179,2024-06-19T16:34:32.135034,0,0,82685,16253096070,55,48305799168,569180160,19771490304,27965128704,12.1,101243179008,13961187328,74669273088,14.9
180,2024-06-19T16:34:32.635650,0,0,82685,16253137153,55,48305799168,569180160,19771490304,27965128704,13.1,101243179008,13985153024,74645307392,14.9
181,2024-06-19T16:34:33.136272,0,0,82425,16253177996,54,48305799168,569180160,19771490304,27965128704,0.7,101243179008,13985153024,74645307392,14.9
