,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage,swap_memory_total,swap_memory_used,swap_memory_free,swap_memory_percentage,swap_memory_in,swap_memory_out
63,2024-08-21T14:06:01.798621,62,96,283108,661552640371,59,48305799168,569180160,40022245376,7714373632,5.3,101243179008,11409203200,8270536704,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
64,2024-08-21T14:06:02.299256,53,71,245287,661552751118,54,48305799168,569180160,40022245376,7714373632,3.1,101243179008,11408945152,8270794752,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
65,2024-08-21T14:06:02.853391,0,0,181155,661552801011,54,48305799168,569180160,40022245376,7714373632,3.1,101243179008,11421319168,8258420736,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
66,2024-08-21T14:06:03.300410,61,96,156529,661552909993,59,48305799168,569180160,40022245376,7714373632,5.4,101243179008,11414089728,8265650176,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
67,2024-08-21T14:06:03.800998,64,93,244913,661553049959,60,48305799168,569180160,40022245376,7714373632,5.2,101243179008,11414089728,8265650176,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
68,2024-08-21T14:06:04.301637,62,96,285370,661553190102,60,48305799168,569180160,40022245376,7714373632,5.4,101243179008,11414089728,8265650176,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
69,2024-08-21T14:06:04.802187,62,98,275468,661553329047,61,48305799168,569180160,40022245376,7714373632,5.4,101243179008,11414089728,8265650176,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
70,2024-08-21T14:06:05.302784,2,3,248040,661553413406,55,48305799168,569180160,40022245376,7714373632,3.9,101243179008,11413573632,8266166272,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
71,2024-08-21T14:06:05.803420,56,86,167664,661553487917,59,48305799168,569180160,40022245376,7714373632,3.0,101243179008,11413811200,8265928704,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
72,2024-08-21T14:06:06.304008,62,96,203565,661553627648,60,48305799168,569180160,40022245376,7714373632,5.4,101243179008,11413811200,8265928704,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
73,2024-08-21T14:06:06.804659,61,96,271964,661553765403,61,48305799168,569180160,40022245376,7714373632,5.3,101243179008,11413811200,8265928704,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
74,2024-08-21T14:06:07.437123,61,96,282185,661553961152,62,48305799168,569180160,40022245376,7714373632,8.1,101243179008,11422572544,8257167360,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
75,2024-08-21T14:06:07.805658,66,97,265740,661554032057,58,48305799168,569180160,40022245376,7714373632,3.4,101243179008,11406569472,8273170432,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
76,2024-08-21T14:06:08.306312,0,0,173956,661554073832,58,48305799168,569180160,40022245376,7714373632,1.6,101243179008,11410927616,8268812288,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
77,2024-08-21T14:06:08.806698,0,0,86307,661554138769,54,48305799168,569180160,40022245376,7714373632,0.7,101243179008,11410927616,8268812288,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
78,2024-08-21T14:06:09.307283,0,3,86299,661554180700,53,48305799168,569180160,44189286400,3547332608,21.6,101243179008,11437989888,8241750016,12.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
79,2024-08-21T14:06:09.808065,0,0,84564,661554222666,53,48305799168,569180160,44189286400,3547332608,5.6,101243179008,11474886656,8204853248,12.4,8589930496,65327104,8524603392,0.8,21613568000,158261981184
80,2024-08-21T14:06:10.308620,0,0,84397,661554263231,52,48305799168,569180160,44189286400,3547332608,6.0,101243179008,11553808384,8125931520,12.5,8589930496,65327104,8524603392,0.8,21613568000,158261981184
81,2024-08-21T14:06:10.809335,0,0,84397,661554303640,52,48305799168,569180160,44189286400,3547332608,5.3,101243179008,11598544896,8081063936,12.5,8589930496,65327104,8524603392,0.8,21613568000,158261981184
82,2024-08-21T14:06:11.309841,0,0,81156,661554344070,52,48305799168,569180160,44189286400,3547332608,20.7,101243179008,11649884160,8029724672,12.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
83,2024-08-21T14:06:11.815510,0,0,81156,661554385457,52,48305799168,569180160,44189286400,3547332608,4.9,101243179008,11678789632,8000835584,12.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
84,2024-08-21T14:06:12.311065,0,0,81033,661554425717,51,48305799168,569180160,44189286400,3547332608,0.8,101243179008,11675168768,8004456448,12.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
85,2024-08-21T14:06:12.811828,0,0,81033,661554465932,51,48305799168,569180160,44189286400,3547332608,0.1,101243179008,11675086848,8004456448,12.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
86,2024-08-21T14:06:13.312394,0,0,80909,661554506178,51,48305799168,569180160,44189286400,3547332608,0.6,101243179008,11675086848,8004456448,12.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
87,2024-08-21T14:06:13.813120,0,0,80909,661554545988,51,48305799168,569180160,44189286400,3547332608,0.3,101243179008,11675086848,8004456448,12.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
88,2024-08-21T14:06:14.313777,0,0,87120,661554587007,51,48305799168,569180160,44189286400,3547332608,2.4,101243179008,11680239616,7999299584,12.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
89,2024-08-21T14:06:14.814478,0,0,87120,661554626887,51,48305799168,569180160,44189286400,3547332608,0.1,101243179008,11680239616,7999299584,12.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
90,2024-08-21T14:06:15.315244,0,0,83589,661554666648,51,48305799168,569180160,44189286400,3547332608,1.3,101243179008,11680755712,7998783488,12.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
91,2024-08-21T14:06:15.815888,0,0,83589,661554706425,51,48305799168,569180160,44189286400,3547332608,2.2,101243179008,11705999360,7973539840,12.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
92,2024-08-21T14:06:16.316481,0,0,80327,661554746957,51,48305799168,569180160,44189286400,3547332608,6.2,101243179008,11864100864,7815434240,12.8,8589930496,65327104,8524603392,0.8,21613568000,158261981184
93,2024-08-21T14:06:16.817043,0,0,80327,661554786690,50,48305799168,569180160,44189286400,3547332608,5.2,101243179008,12000350208,7679184896,12.9,8589930496,65327104,8524603392,0.8,21613568000,158261981184
94,2024-08-21T14:06:17.317871,0,6,80601,661554827238,51,48305799168,569180160,43864948736,3871670272,11.1,101243179008,12396814336,7272235008,13.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
95,2024-08-21T14:06:17.818303,0,9,80626,661554867327,50,48305799168,569180160,43495849984,4240769024,5.1,101243179008,12652584960,7016464384,13.6,8589930496,65327104,8524603392,0.8,21613568000,158261981184
96,2024-08-21T14:06:18.358930,0,1,80685,661554908212,51,48305799168,569180160,43342757888,4393861120,6.4,101243179008,13340561408,6322155520,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
97,2024-08-21T14:06:18.819446,63,94,157352,661555032986,58,48305799168,569180160,38596902912,9139716096,5.5,101243179008,13328416768,6334300160,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
98,2024-08-21T14:06:19.320050,62,96,239042,661555167852,60,48305799168,569180160,38596902912,9139716096,5.2,101243179008,13328416768,6334300160,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
99,2024-08-21T14:06:19.820626,62,96,273027,661555304491,60,48305799168,569180160,38596902912,9139716096,5.4,101243179008,13328416768,6334300160,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
100,2024-08-21T14:06:20.321258,62,96,279240,661555443054,61,48305799168,569180160,38596902912,9139716096,5.5,101243179008,13328416768,6334300160,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
101,2024-08-21T14:06:20.821838,57,77,219218,661555518208,55,48305799168,569180160,38596902912,9139716096,4.3,101243179008,13329965056,6332751872,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
102,2024-08-21T14:06:21.322390,0,0,138859,661555568668,56,48305799168,569180160,38596902912,9139716096,1.5,101243179008,13330481152,6332235776,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
