,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage,swap_memory_total,swap_memory_used,swap_memory_free,swap_memory_percentage,swap_memory_in,swap_memory_out
71,2024-07-01T14:31:11.977450,0,0,83126,84807055609,54,48305799168,569180160,36548640768,11187978240,5.9,101243179008,7746867200,85795803136,8.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
72,2024-07-01T14:31:12.478226,0,0,83126,84807096360,53,48305799168,569180160,36548640768,11187978240,21.9,101243179008,7792386048,85750194176,8.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
73,2024-07-01T14:31:12.978808,0,0,82078,84807138113,53,48305799168,569180160,36548640768,11187978240,2.3,101243179008,7793143808,85749432320,8.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
74,2024-07-01T14:31:13.479364,0,0,82078,84807178910,53,48305799168,569180160,36548640768,11187978240,0.6,101243179008,7793926144,85748658176,8.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
75,2024-07-01T14:31:14.092873,0,0,81759,84807228607,53,48305799168,569180160,36548640768,11187978240,2.0,101243179008,7800586240,85741957120,8.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
76,2024-07-01T14:31:14.480670,0,0,81759,84807261482,53,48305799168,569180160,36548640768,11187978240,1.4,101243179008,7793311744,85749231616,8.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
77,2024-07-01T14:31:15.054490,0,0,81473,84807311159,53,48305799168,569180160,36548640768,11187978240,2.0,101243179008,7800561664,85742006272,8.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
78,2024-07-01T14:31:15.481749,0,0,81473,84807343485,53,48305799168,569180160,36548640768,11187978240,0.8,101243179008,7792816128,85749755904,8.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
79,2024-07-01T14:31:15.982138,0,0,81138,84807383721,52,48305799168,569180160,36548640768,11187978240,2.0,101243179008,7816720384,85725831168,8.8,8589930496,93122560,8496807936,1.1,18058657792,140621090816
80,2024-07-01T14:31:16.482766,0,0,81138,84807424817,52,48305799168,569180160,36548640768,11187978240,6.4,101243179008,7968174080,85574352896,8.9,8589930496,93122560,8496807936,1.1,18058657792,140621090816
81,2024-07-01T14:31:16.983544,0,0,80888,84807464921,52,48305799168,569180160,36548640768,11187978240,5.4,101243179008,8064700416,85477842944,9.0,8589930496,93122560,8496807936,1.1,18058657792,140621090816
82,2024-07-01T14:31:17.484343,0,0,81492,84807507253,52,48305799168,569180160,36224303104,11512315904,27.8,101243179008,8323829760,85208211456,9.3,8589930496,93122560,8496807936,1.1,18058657792,140621090816
83,2024-07-01T14:31:17.984504,0,2,82127,84807547731,52,48305799168,569180160,35855204352,11881414656,5.6,101243179008,8766832640,84765073408,9.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
84,2024-07-01T14:31:18.485033,1,6,82244,84807589080,53,48305799168,569180160,33755955200,13980663808,7.4,101243179008,9452830720,84072845312,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
85,2024-07-01T14:31:18.985856,62,92,158122,84807718207,60,48305799168,569180160,30956257280,16780361728,5.7,101243179008,9452646400,84073025536,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
86,2024-07-01T14:31:19.575023,62,96,215934,84807883238,61,48305799168,569180160,30956257280,16780361728,8.3,101243179008,9460031488,84065591296,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
87,2024-07-01T14:31:19.986891,61,96,275789,84807989732,62,48305799168,569180160,30956257280,16780361728,5.5,101243179008,9444048896,84081598464,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
88,2024-07-01T14:31:20.487295,61,96,274818,84808130240,63,48305799168,569180160,30956257280,16780361728,6.3,101243179008,9454620672,84071026688,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
89,2024-07-01T14:31:20.988002,0,0,217737,84808204000,57,48305799168,569180160,30956257280,16780361728,3.7,101243179008,9439866880,84085755904,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
90,2024-07-01T14:31:21.488640,21,34,171383,84808299460,62,48305799168,569180160,30956257280,16780361728,4.1,101243179008,9440112640,84085526528,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
91,2024-07-01T14:31:21.989270,62,96,220991,84808438136,63,48305799168,569180160,30956257280,16780361728,8.6,101243179008,9445269504,84080369664,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
92,2024-07-01T14:31:22.489847,65,96,271945,84808575869,64,48305799168,569180160,30956257280,16780361728,6.2,101243179008,9446305792,84079341568,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
93,2024-07-01T14:31:23.053707,61,93,276336,84808745185,64,48305799168,569180160,30956257280,16780361728,8.2,101243179008,9456091136,84069548032,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
94,2024-07-01T14:31:23.490821,67,98,258996,84808826667,59,48305799168,569180160,30956257280,16780361728,3.2,101243179008,9448574976,84077039616,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
95,2024-07-01T14:31:24.257868,0,0,176843,84808971059,63,48305799168,569180160,30956257280,16780361728,6.7,101243179008,9459425280,84066213888,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
96,2024-07-01T14:31:24.491655,61,96,200204,84809027151,64,48305799168,569180160,30956257280,16780361728,6.9,101243179008,9452650496,84072964096,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
97,2024-07-01T14:31:24.992436,61,96,279545,84809163486,64,48305799168,569180160,30956257280,16780361728,5.2,101243179008,9452650496,84072964096,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
98,2024-07-01T14:31:25.493012,62,96,281641,84809303996,65,48305799168,569180160,30956257280,16780361728,8.8,101243179008,9445384192,84080205824,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
99,2024-07-01T14:31:25.993636,64,99,285405,84809444382,63,48305799168,569180160,30956257280,16780361728,4.7,101243179008,9445441536,84080205824,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
100,2024-07-01T14:31:26.493631,35,48,227790,84809490937,58,48305799168,569180160,30956257280,16780361728,3.9,101243179008,9451343872,84074303488,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
101,2024-07-01T14:31:26.994465,22,34,125965,84809551366,57,48305799168,569180160,30956257280,16780361728,1.4,101243179008,9451573248,84074074112,10.4,8589930496,93122560,8496807936,1.1,18058657792,140621090816
102,2024-07-01T14:31:27.586161,0,0,106045,84809602679,57,48305799168,569180160,30956257280,16780361728,19.5,101243179008,9513177088,84012429312,10.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
